"id","ac","benchmarksoilflag","soiltaxclasslastupdated","depthErrors","ocrErrors"
"JORGENSEN",841,FALSE,2001,TRUE,FALSE
"CASHNER",805,FALSE,1997,TRUE,FALSE
"XANA",701,FALSE,2004,TRUE,FALSE
"MCDOUG",639,FALSE,1998,TRUE,FALSE
"TELEMON",635,FALSE,1998,TRUE,FALSE
"PILLERY",610,FALSE,1998,TRUE,FALSE
"PINOTY",564,FALSE,1998,TRUE,FALSE
"CULVOP",544,FALSE,2004,TRUE,FALSE
"HOVDE",444,FALSE,2001,TRUE,TRUE
"KUCKUP",356,FALSE,1998,TRUE,TRUE
"HANNEGAN",324,FALSE,2001,TRUE,FALSE
"FLARM",266,FALSE,2002,TRUE,FALSE
"NARDINE",194,FALSE,2002,TRUE,FALSE
"WHITEHORSE",NA,FALSE,2000,TRUE,FALSE
"VIOLA",NA,FALSE,2003,TRUE,FALSE
"PSUGA",NA,FALSE,2004,TRUE,FALSE
"PRONG",NA,FALSE,2006,FALSE,TRUE
"PARA",NA,FALSE,2002,TRUE,TRUE
"ODIN",NA,FALSE,2004,TRUE,TRUE
"MAUDE",NA,FALSE,2017,TRUE,FALSE
"LUCE",NA,FALSE,2002,TRUE,FALSE
"LAGITOS",NA,FALSE,2001,TRUE,FALSE
"JUNTURA",NA,FALSE,2001,FALSE,TRUE
"FIVES",NA,FALSE,2002,TRUE,TRUE
"DEATMAN",NA,FALSE,2002,TRUE,TRUE
"BARLOW",NA,FALSE,2002,TRUE,FALSE
