"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"PINHEAD","0i",0,5,NA,NA,NA,NA,NA,NA
"POTCHUB","Oi",23,18,NA,NA,NA,NA,NA,NA
"POTCHUB","Bsl",33,43,"7.5YR","7","6","7.5YR","5","6"
"PRATHER","Bt1",NA,66,"10YR","5","8","7.5YR","4","4"
"PRONG","0i",0,3,NA,NA,NA,NA,NA,NA
"PSUGA","Oa",3,0,NA,NA,NA,NA,NA,NA
"PUGET","Al",0,18,NA,NA,NA,"2.5Y","3","2"
"PUGET","A2",NA,18,"2.5Y","7","2","2.5Y","4","2"
"PUGET","Bg2",NA,64,"5Y","6","2","2.5Y","5","2"
"PUGET","Bg4",NA,102,"5Y","7",NA,"2.5Y","5","2"
"PUYALLUP","2Cl",46,69,"10YR","5","2","10YR","3","3"
"QUAILRIDGE","Btl",10,20,NA,NA,NA,"10YR","4","3"
"QUILLAYUTE","01",3,20,NA,NA,NA,NA,NA,NA
"RACKER","0a",0,3,NA,NA,NA,NA,NA,NA
"RAUGHT","Al",0,5,"5YR","4","2","5YR","3","2"
"RAUGHT","AB",18,NA,"5YR","5","3","5YR","3","3"
"RAUGHT","BA",NA,NA,"5YR","5","4","5YR","3","4"
"RAUGHT","Bt",NA,165,"5YR","5","4","2.5YR","3","6"
"RAUGHT","Oe",NA,1554,NA,NA,NA,NA,NA,NA
"REHFIELD","A",0,8,"l0YR","5","3","l0YR","3","3"
"REVEL","Bs",10,89,"l0YR","5","4","7.5YR","4","4"
"REVEL","2Cr",89,NA,NA,NA,NA,NA,NA,NA
"REVEL","Oi",NA,1,NA,NA,NA,NA,NA,NA
"REVEL","C",NA,89,"l0YR","6","4","l0YR","4","4"
"REVEL","Oa",NA,1554,NA,NA,NA,NA,NA,NA
"RINEARSON","0",3,8,NA,NA,NA,NA,NA,NA
"RINKER","0a",3,5,NA,NA,NA,NA,NA,NA
"RINKER","0i",13,3,NA,NA,NA,NA,NA,NA
"ROBER","0a",3,8,NA,NA,NA,NA,NA,NA
"RONSEL","E",0,8,"l0YR","6",NA,NA,NA,NA
"RONSEL","2BC",20,NA,"2.5YR","5","4","l0YR","4","4"
"RONSEL","0e",NA,0,NA,NA,NA,NA,NA,NA
"RONSEL","2C",NA,152,"2.5Y","6","6","2.5Y","4","4"
"ROSLYN","O",3,0,NA,NA,NA,NA,NA,NA
"ROXER","0e",0,3,NA,NA,NA,NA,NA,NA
"RUGLES","0e",5,0,NA,NA,NA,NA,NA,NA
"SAAR","0a",3,5,NA,NA,NA,NA,NA,NA
"SAAR","0i",10,3,NA,NA,NA,NA,NA,NA
"SAUK","0a",3,8,NA,NA,NA,NA,NA,NA
"SAUK","0i",10,3,NA,NA,NA,NA,NA,NA
"SAUVOLA","A",0,66,"l0YR","3","2",NA,NA,NA
"SAUVOLA","Bt2",66,81,"l0YR","5","3",NA,NA,NA
"SAUVOLA","Bt3",81,109,"l0YR","5","3",NA,NA,NA
"SAUVOLA","BC",109,152,"l0YR","5","3",NA,NA,NA
"SAUVOLA","ABt",NA,NA,"l0YR","3","3",NA,NA,NA
"SAUVOLA","Bt1",NA,66,"l0YR","5","3",NA,NA,NA
"SAUVOLA","Oe",NA,1554,NA,NA,NA,NA,NA,NA
"SAXON","Oi",23,10,NA,NA,NA,NA,NA,NA
"SCALEROCK","0i",3,10,NA,NA,NA,NA,NA,NA
"SCOTTIES","Bwl",3,79,"l0YR","6","3","l0YR","4","3"
"SCOTTIES","2C2",79,114,"l0YR","6","4","l0YR","4","3"
"SCOTTIES","2R",114,NA,NA,NA,NA,NA,NA,NA
"SCOTTIES","2Bw2",NA,NA,"l0YR","6","4","l0YR","4","4"
"SCOTTIES","2Cl",NA,79,"l0YR","5","6","l0YR","3","4"
"SEAQUEST","Bt2",61,97,"l0YR","5","4","7.5YR","4","4"
"SEMIAHMOO","30e",155,165,NA,NA,NA,"5YR","2","2"
"SERPENTANO","0i",8,13,NA,NA,NA,NA,NA,NA
"SHAMEL","0i",3,28,NA,NA,NA,NA,NA,NA
"SHELTON","02",3,8,NA,NA,NA,NA,NA,NA
"SHUKSAN","Oi",23,18,NA,NA,NA,NA,NA,NA
"SIFTON","Ap",0,13,"l0YR","4","2","l0YR","2",NA
"SIFTON","All",13,61,"l0YR","4","2","l0YR","2",NA
"SIFTON","2C2",61,152,"l0YR","4","2","l0YR","3","2"
"SIFTON","Al2",NA,NA,"l0YR","4","2","l0YR","2","2"
"SIFTON","2Cl",NA,61,"l0YR","4","3","l0YR","3","3"
"SKAGIT","Apl",0,15,"10YR","6","2","10YR","3","2"
"SKAMANIA","Oi",4,1,NA,NA,NA,NA,NA,NA
"SKAMANIA","Oa",NA,1554,NA,NA,NA,NA,NA,NA
"SKATE","A2",0,6,"l0YR","5",NA,"l0YR","4",NA
"SKATE","B2lir",6,18,"l0YR","5","4","l0YR","4","3"
