"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"NEWAUKUM","Oe",5,0,NA,NA,NA,NA,NA,NA
"NEWAUKUM","Bwl",23,41,"l0YR","5","4","l0YR","3","3"
"NEWAUKUM","Bw2",41,64,"l0YR","6","4","l0YR","3","4"
"NEWAUKUM","Bw3",64,104,"l0YR","7","4","l0YR","4","4"
"NIMS","2Bqkl",66,74,"10YR","8","2","10YR","7","2"
"NISQUALLY","2Cl",79,122,"2.5Y","5","2","2.5Y","5","4"
"NORTHSTAR","Al",5,10,"10YR","5","2","10YR","3","2"
"OAKES","Oi",5,0,NA,NA,NA,NA,NA,NA
"OGARTY","Oa",1,0,NA,NA,NA,NA,NA,NA
"OGARTY","Oi",4,1,NA,NA,NA,NA,NA,NA
"OJIBWAY","Oe",5,0,NA,NA,NA,NA,NA,NA
"OLEQUA","Oe",5,0,NA,NA,NA,NA,NA,NA
"OLOMOUNT","Oe",5,0,NA,NA,NA,NA,NA,NA
"OLOMOUNT","Oi",6,5,NA,NA,NA,NA,NA,NA
"ORWIG","Oe",5,0,NA,NA,NA,"10YR","3","3"
"OSO","Oi",5,0,NA,NA,NA,NA,NA,NA
"PALMICH","A",5,15,"l0YR","6",NA,"l0YR","3","2"
"PALMICH","AB",15,43,"l0YR","6","2","l0YR","3","3"
"PALMICH","Bw1",43,71,"l0YR","6","2","l0YR","4","3"
"PALMICH","Bw2",71,117,"l0YR","6","3","l0YR","4","4"
"PALMICH","2Bw3",117,157,"l0YR","7","3","l0YR","4","4"
"PANAMAKER","C1",0,8,"l0YR","6",NA,"l0YR","4",NA
"PANAMAKER","C2",8,152,"l0YR","6",NA,"l0YR","4",NA
"PARA","O",3,0,NA,NA,NA,NA,NA,NA
"PELEE","Oa",1,0,NA,NA,NA,NA,NA,NA
"PELEE","Oi",3,1,NA,NA,NA,NA,NA,NA
"PERSIS","Oa",1,0,NA,NA,NA,NA,NA,NA
"PERSIS","Oi",9,1,NA,NA,NA,NA,NA,NA
"PHILIPPA","Oa",1,0,NA,NA,NA,NA,NA,NA
"PHILIPPA","Oi",5,1,NA,NA,NA,NA,NA,NA
"PIERKING","Oa",5,0,NA,NA,NA,"10YR","2","2"
"PIERKING","Oe",10,5,NA,NA,NA,NA,NA,NA
"PILLERY","Oi",3,0,NA,NA,NA,NA,NA,NA
"PINOTY","Oa",1,0,NA,NA,NA,NA,NA,NA
"PINOTY","Oi",5,1,NA,NA,NA,NA,NA,NA
"POLEPATCH","Oe",3,0,NA,NA,NA,NA,NA,NA
"POTCHUB","Oa",18,0,NA,NA,NA,NA,NA,NA
"POTCHUB","Oi",23,18,NA,NA,NA,NA,NA,NA
"POTCHUB","Bsl",33,43,"7.5YR","7","6","7.5YR","5","6"
"PSUGA","Oa",3,0,NA,NA,NA,NA,NA,NA
"PUGET","Al",0,3,NA,NA,NA,"2.5Y","3","2"
"PUYALLUP","2Cl",46,69,"10YR","5","2","10YR","3","3"
"QUILLAYUTE","O1",3,0,NA,NA,NA,NA,NA,NA
"RAINIER","O",3,0,NA,NA,NA,NA,NA,NA
"RAUGHT","Al",0,5,"5YR","4","2","5YR","3","2"
"RAUGHT","Oe",3,0,NA,NA,NA,NA,NA,NA
"REVEL","Oa",1,0,NA,NA,NA,NA,NA,NA
"REVEL","Oi",4,1,NA,NA,NA,NA,NA,NA
"REVEL","Bs",10,41,"l0YR","5","4","7.5YR","4","4"
"REVEL","C",41,89,"l0YR","6","4","l0YR","4","4"
"RINKER","Oa",3,0,NA,NA,NA,NA,NA,NA
"RINKER","Oi",13,3,NA,NA,NA,NA,NA,NA
"ROBER","Oa",3,0,NA,NA,NA,NA,NA,NA
"ROBER","Oi",6,3,NA,NA,NA,NA,NA,NA
"RONSEL","E",0,8,"l0YR","6",NA,NA,NA,NA
"RONSEL","Oe",3,0,NA,NA,NA,NA,NA,NA
"RONSEL","2BC",20,43,"2.5YR","5","4","l0YR","4","4"
"ROSLYN","O",3,0,NA,NA,NA,NA,NA,NA
"RUGLES","Oe",5,0,NA,NA,NA,NA,NA,NA
"SAAR","Oa",3,0,NA,NA,NA,NA,NA,NA
"SAAR","Oi",10,3,NA,NA,NA,NA,NA,NA
"SANDUN","Oi",8,0,NA,NA,NA,NA,NA,NA
"SASKA","Oi and Oe",5,0,NA,NA,NA,NA,NA,NA
"SAUK","Oa",3,0,NA,NA,NA,NA,NA,NA
"SAUK","Oi",10,3,NA,NA,NA,NA,NA,NA
"SAUVOLA","A",0,25,"l0YR","3","2",NA,NA,NA
"SAUVOLA","Oe",3,0,NA,NA,NA,NA,NA,NA
"SAUVOLA","ABt",25,46,"l0YR","3","3",NA,NA,NA
"SAUVOLA","Bt1",46,66,"l0YR","5","3",NA,NA,NA
"SAUVOLA","Bt2",66,81,"l0YR","5","3",NA,NA,NA
"SAUVOLA","Bt3",81,109,"l0YR","5","3",NA,NA,NA
"SAUVOLA","BC",109,152,"l0YR","5","3",NA,NA,NA
"SAXON","Oa",10,0,NA,NA,NA,NA,NA,NA
"SAXON","Oi",23,10,NA,NA,NA,NA,NA,NA
"SCAR","Bsl",8,23,"7.5YR","5","6","10YR","4","4"
"SCAR","Cl",30,53,"N","7","0","5Y","5","1"
"SCOTTIES","Bwl",3,28,"l0YR","6","3","l0YR","4","3"
"SCOTTIES","2Bw2",28,48,"l0YR","6","4","l0YR","4","4"
"SCOTTIES","2Cl",48,79,"l0YR","5","6","l0YR","3","4"
"SCOTTIES","2C2",79,114,"l0YR","6","4","l0YR","4","3"
"SEAQUEST","Bt2",61,97,"l0YR","5","4","7.5YR","4","4"
"SEHOME","Oi",1,0,NA,NA,NA,NA,NA,NA
"SHAMEL","Oi",3,0,NA,NA,NA,NA,NA,NA
"SHELTON","O2",3,0,NA,NA,NA,NA,NA,NA
"SHERLOCK","Bwl",4,13,"10YR","5","6","7.5YR","3","4"
"SHERLOCK","2Btl",25,74,"2.5Y","7","2","2.5Y","4","4"
"SHUKSAN","Oa",18,0,NA,NA,NA,NA,NA,NA
"SHUKSAN","Oi",23,18,NA,NA,NA,NA,NA,NA
"SIFTON","Ap",0,13,"l0YR","4","2","l0YR","2",NA
"SIFTON","All",13,25,"l0YR","4","2","l0YR","2",NA
"SIFTON","Al2",25,41,"l0YR","4","2","l0YR","2","2"
"SIFTON","2Cl",41,61,"l0YR","4","3","l0YR","3","3"
"SIFTON","2C2",61,152,"l0YR","4","2","l0YR","3","2"
"SINCLAIR","O2",2,0,NA,NA,NA,"5YR","2","1"
"SINCLAIR","O1",7,2,NA,NA,NA,NA,NA,NA
"SINNICE","Oi",1,0,NA,NA,NA,NA,NA,NA
"SKAGIT","Apl",0,15,"10YR","6","2","10YR","3","2"
"SKAMANIA","Oa",1,0,NA,NA,NA,NA,NA,NA
"SKAMANIA","Oi",4,1,NA,NA,NA,NA,NA,NA
"SKATE","A2",0,6,"l0YR","5",NA,"l0YR","4",NA
"SKATE","B2lir",6,18,"l0YR","5","4","l0YR","4","3"
"SKATE","O1 and O2",9,0,NA,NA,NA,NA,NA,NA
"SKATE","B22ir",18,38,"l0YR","5","8","7.5YR","5","8"
"SKATE","2B2irb",38,99,"l0YR","6","6","l0YR","4","6"
"SKATE","3Cl",99,124,NA,NA,NA,"2.5Y","4","4"
"SKIYOU","O1",4,0,NA,NA,NA,NA,NA,NA
"SKYKOMISH","Oa",8,0,NA,NA,NA,NA,NA,NA
"SKYKOMISH","Oi",10,8,NA,NA,NA,NA,NA,NA
"SNOHOMISH","Apl",0,18,"10YR","6","2","10YR","3","2"
"SODACREEK","Oi",3,0,NA,NA,NA,NA,NA,NA
"SOLO","Oe",5,0,NA,NA,NA,NA,NA,NA
"SORENSEN","Oa",3,0,NA,NA,NA,NA,NA,NA
"SORENSEN","Oi",28,3,NA,NA,NA,NA,NA,NA
"SPANA","2Cl",74,91,"10YR","6","2","10YR","4","2"
"SPIEDEN","Cl",91,122,"2.5Y","6","3","2.5Y","3","3"
"SPRINGSTEEN","Oa",5,0,NA,NA,NA,NA,NA,NA
"SPRINGSTEEN","Oi",13,5,NA,NA,NA,NA,NA,NA
"SQUALICUM","A",0,8,"l0YR","5","3","l0YR","3","2"
"SQUALICUM","Oi",3,0,NA,NA,NA,NA,NA,NA
"SQUALICUM","Bs1",8,43,"l0YR","7","6","l0YR","4","6"
"SQUALICUM","Bs2",43,76,"l0YR","7","6","l0YR","3","6"
"SQUALLY","Al",0,25,"7.5YR","5","4","7.5YR","3","3"
"SQUALLY","O1",3,0,NA,NA,NA,NA,NA,NA
"SQUALLY","B2",25,160,"l0YR","6","6","5YR","3","4"
"SQUALLY","C",160,190,"l0YR","6","3","l0YR","4","3"
"SQUIRES","Oa",3,0,NA,NA,NA,NA,NA,NA
"SQUIRES","Oi",5,3,NA,NA,NA,NA,NA,NA
"ST. HELENS","Oe",3,0,NA,NA,NA,NA,NA,NA
"ST. MARTIN","Oi",5,0,NA,NA,NA,NA,NA,NA
"STANDUP","A",3,13,"l0YR","6","2","l0YR","3","3"
"STANDUP","2Bw1",13,48,"l0YR","7","2","l0YR","5","3"
"STANDUP","2Bw2",48,66,"l0YR","7","2","l0YR","6","3"
"STANDUP","2C",66,155,"l0YR","7","2","l0YR","6","3"
"STELLA","Oa",3,0,NA,NA,NA,NA,NA,NA
"STIMSON","O1",5,0,NA,NA,NA,NA,NA,NA
"SWEITING","Oi and Oe",5,0,NA,NA,NA,NA,NA,NA
"SWIFT","Oa",3,0,NA,NA,NA,NA,NA,NA
"SWIFT","Oi",5,3,NA,NA,NA,NA,NA,NA
"SWINOMISH","O1",3,0,NA,NA,NA,NA,NA,NA
"TENERIFFE","Oa",5,0,NA,NA,NA,NA,NA,NA
"TENERIFFE","Oi",8,5,NA,NA,NA,NA,NA,NA
"THETIS","Oe",5,0,NA,NA,NA,NA,NA,NA
"THORNTON","O2",3,0,NA,NA,NA,NA,NA,NA
"THORNTON","O1",5,3,NA,NA,NA,NA,NA,NA
"THRASH","Al",0,20,"7.5YR","5","4","7.5YR","4","4"
"THRASH","O2",3,0,NA,NA,NA,"l0YR","3","2"
"THRASH","B2l",20,69,"7.5YR","5","6","7.5YR","4","6"
"TILLICUM","A",0,20,"l0YR","6","2","l0YR","4","3"
"TILLICUM","Oe",5,0,NA,NA,NA,NA,NA,NA
"TILLICUM","Bw",20,41,"l0YR","6","2","l0YR","4","4"
"TILLICUM","BC",41,61,"l0YR","6","3","l0YR","4","3"
"TILLICUM","2C",61,107,"l0YR","6","3","l0YR","4","2"
"TIPTOP","Oi",1,0,NA,NA,NA,NA,NA,NA
"TISCH","Ap",0,18,"l0YR","5","2","l0YR","2","2"
"TISCH","A3",18,30,"l0YR","5","2","l0YR","3","2"
"TISCH","Cl",30,43,"l0YR","6","2","l0YR","3","2"
"TISCH","C2",43,66,"l0YR","7","2","l0YR","4","2"
"TISCH","C3",66,71,"l0YR","7","3","l0YR","4","3"
"TISCH","C4",71,140,"l0YR","5","2","l0YR","2","2"
"TISCH","C5",140,165,NA,NA,NA,"l0YR","2",NA
"TRADEDOLLAR","E",0,3,"l0YR","6",NA,"l0YR","4",NA
"TRADEDOLLAR","Bhs",3,10,"l0YR","6","3","l0YR","2","2"
"TRADEDOLLAR","Oe",8,0,NA,NA,NA,NA,NA,NA
"TRADEDOLLAR","2Eb",132,140,"l0YR","6",NA,"l0YR","4","2"
"TRADEDOLLAR","2Bwb",140,152,"l0YR","6",NA,"l0YR","4","2"
"TRITON","O2",1,0,NA,NA,NA,"5YR","2","2"
"TRITON","O1",4,1,NA,NA,NA,NA,NA,NA
